,fake,real
232,0.43985870480537415,0.700755774974823
233,0.4326595664024353,0.6675248742103577
234,0.42919132113456726,0.6409677863121033
235,0.42757686972618103,0.6198617219924927
236,0.43533921241760254,0.6031656265258789
237,0.4407061040401459,0.5845905542373657
238,0.45242607593536377,0.5767583250999451
239,0.4646961987018585,0.5708188414573669
240,0.48511749505996704,0.565676212310791
241,0.5064241290092468,0.5703328251838684
242,0.5315126180648804,0.5691312551498413
243,0.5612578988075256,0.5758494138717651
244,0.5928419232368469,0.5860311985015869
245,0.6275267601013184,0.5974821448326111
246,0.6623137593269348,0.6067590117454529
247,0.6951819062232971,0.6157081127166748
248,0.7321093678474426,0.6337509751319885
249,0.7676832675933838,0.6368834972381592
250,0.7962121963500977,0.6473305821418762
251,0.8273091912269592,0.6566796898841858
252,0.8534042239189148,0.6606167554855347
253,0.8720731735229492,0.6597117781639099
254,0.8886469006538391,0.6615219712257385
255,0.8998439311981201,0.6605992913246155
256,0.9113594889640808,0.653404951095581
257,0.918076753616333,0.6515011787414551
258,0.9219751954078674,0.6416969895362854
259,0.9246724843978882,0.635793924331665
260,0.9216625094413757,0.6296059489250183
261,0.9159771203994751,0.6234719753265381
262,0.912773847579956,0.6139625906944275
263,0.9092604517936707,0.6070640683174133
264,0.8983405232429504,0.6003737449645996
265,0.8900854587554932,0.5901767015457153
266,0.8841953277587891,0.5793893337249756
267,0.8714310526847839,0.5743014812469482
268,0.8637492060661316,0.5631571412086487
269,0.8532624244689941,0.5531821846961975
270,0.8496124148368835,0.5468605756759644
271,0.8407301902770996,0.5357440114021301
272,0.8293911814689636,0.528144121170044
273,0.8244308829307556,0.5214526653289795
274,0.8190760016441345,0.5115397572517395
275,0.8157541155815125,0.5058836340904236
276,0.8142704963684082,0.4979213774204254
277,0.8137779235839844,0.4899219274520874
278,0.8154849410057068,0.48473331332206726
279,0.8192828297615051,0.4836427867412567
280,0.827308714389801,0.47782930731773376
281,0.8361479640007019,0.47375428676605225
282,0.8488184809684753,0.4694675803184509
283,0.858055055141449,0.4711818993091583
284,0.8720951080322266,0.4717014729976654
285,0.8905264735221863,0.4693671762943268
286,0.9043107628822327,0.46943360567092896
287,0.9216423034667969,0.47265389561653137
288,0.9367851614952087,0.4758223593235016
289,0.9547392725944519,0.4811282753944397
290,0.9728714823722839,0.48481714725494385
291,0.985459566116333,0.4910171926021576
292,1.0049090385437012,0.48934677243232727
293,1.020643949508667,0.49292099475860596
294,1.0275070667266846,0.5030748248100281
295,1.0375478267669678,0.5116783976554871
296,1.0349910259246826,0.5167127251625061
297,1.039858341217041,0.5268558263778687
298,1.0376697778701782,0.5326544642448425
299,1.02396821975708,0.5424423217773438
300,1.0148793458938599,0.545830249786377
301,1.001941442489624,0.548180103302002
302,0.9800720810890198,0.554527223110199
303,0.9698376655578613,0.5558202862739563
304,0.943771481513977,0.5582011938095093
305,0.9223456978797913,0.5592918992042542
306,0.897202730178833,0.5646241307258606
307,0.8764682412147522,0.5617955923080444
308,0.8498571515083313,0.5618928074836731
309,0.830604076385498,0.5619759559631348
310,0.8136619329452515,0.558911919593811
311,0.8028354048728943,0.5556447505950928
312,0.7831498384475708,0.554506242275238
313,0.7805957794189453,0.5514858961105347
314,0.7739561796188354,0.5476325154304504
315,0.7660365104675293,0.545781135559082
316,0.7729899287223816,0.5419049859046936
317,0.7755028009414673,0.5398755073547363
318,0.7720942497253418,0.5389728546142578
319,0.7702122330665588,0.5389429926872253
320,0.7692140340805054,0.5442013740539551
321,0.7696496248245239,0.5417703986167908
322,0.7691696286201477,0.5403754711151123
323,0.7717832922935486,0.5352999567985535
324,0.7758280038833618,0.536220133304596
325,0.7768668532371521,0.5332069396972656
326,0.7706640362739563,0.5331991910934448
327,0.7678446769714355,0.5296316146850586
328,0.7659751176834106,0.5302519798278809
329,0.7642587423324585,0.5310564637184143
330,0.7618585228919983,0.529114842414856
331,0.7575079202651978,0.5191155076026917
332,0.7559210658073425,0.5216003656387329
333,0.754586935043335,0.5207983255386353
334,0.7546404004096985,0.5153857469558716
335,0.7516562342643738,0.517191469669342
336,0.748714804649353,0.5127463936805725
337,0.7457249760627747,0.5083003640174866
338,0.7424099445343018,0.5053564310073853
339,0.744966983795166,0.5079138875007629
340,0.7380263209342957,0.5040227770805359
341,0.7380115389823914,0.5035548806190491
342,0.7352520227432251,0.49966636300086975
343,0.734645426273346,0.5010295510292053
344,0.7314991354942322,0.49806201457977295
345,0.7291483283042908,0.49978476762771606
346,0.7223519682884216,0.4972376823425293
347,0.7168447971343994,0.4971020519733429
348,0.7150436639785767,0.4977323114871979
349,0.7141567468643188,0.4970117211341858
350,0.7159183025360107,0.49403631687164307
351,0.7091792225837708,0.49519774317741394
352,0.7092289924621582,0.501577615737915
353,0.7064281105995178,0.4991527199745178
354,0.7059533596038818,0.5028443336486816
355,0.7021778225898743,0.5036543607711792
356,0.7042927742004395,0.5046765804290771
357,0.6951189637184143,0.503052294254303
358,0.6936852931976318,0.5079271197319031
359,0.6918466091156006,0.5077229738235474
360,0.6808639764785767,0.5077419281005859
361,0.6788049936294556,0.5142908692359924
362,0.6749436259269714,0.5155478119850159
363,0.6750742197036743,0.5162429213523865
364,0.6725749969482422,0.5212627649307251
365,0.6704578399658203,0.5210422873497009
366,0.6626218557357788,0.5274388790130615
367,0.6624495387077332,0.5295358300209045
368,0.6585173010826111,0.529718279838562
369,0.6575724482536316,0.5297357439994812
370,0.6505916714668274,0.5348478555679321
371,0.6463812589645386,0.5379894375801086
372,0.6448766589164734,0.5438025593757629
373,0.6449920535087585,0.5445420145988464
374,0.6363328695297241,0.5508909821510315
375,0.6320499777793884,0.5529433488845825
376,0.6328089833259583,0.5533725619316101
377,0.632899284362793,0.5555890202522278
378,0.6286458969116211,0.56070876121521
379,0.6271385550498962,0.564124584197998
380,0.6251359581947327,0.5686420202255249
381,0.6248229742050171,0.575356662273407
382,0.6207953691482544,0.5790377855300903
383,0.6218752264976501,0.5792691111564636
384,0.6218355894088745,0.58933424949646
385,0.6199642419815063,0.5896915793418884
386,0.6172659993171692,0.5958396792411804
387,0.6171239614486694,0.6008355021476746
388,0.6156978011131287,0.605904221534729
389,0.6169424057006836,0.6078926920890808
390,0.6149160861968994,0.6128722429275513
391,0.610368549823761,0.6203693151473999
392,0.6138335466384888,0.6213222742080688
393,0.6164230704307556,0.6237825155258179
394,0.6149157285690308,0.625625491142273
395,0.6137024164199829,0.6305225491523743
396,0.6108272671699524,0.6319857239723206
397,0.6103070974349976,0.6407361030578613
398,0.6089122295379639,0.6392110586166382
399,0.610923171043396,0.6422986388206482
400,0.6110740900039673,0.6466890573501587
401,0.6102021336555481,0.6470737457275391
402,0.6107853651046753,0.6537596583366394
403,0.6102348566055298,0.655199408531189
404,0.6111543774604797,0.6636985540390015
405,0.6106491088867188,0.6646972894668579
406,0.6121682524681091,0.6661868691444397
407,0.612281322479248,0.6656047701835632
408,0.6130253672599792,0.6700217723846436
409,0.6167007684707642,0.6682953834533691
410,0.6121266484260559,0.6704888939857483
411,0.6163879036903381,0.6697653532028198
412,0.6153802275657654,0.6726245880126953
413,0.6115126609802246,0.6693578958511353
414,0.6128398776054382,0.6696443557739258
415,0.6100354194641113,0.6687943935394287
416,0.6125991344451904,0.6707649827003479
417,0.6107195019721985,0.6711551547050476
418,0.6090633869171143,0.6675103902816772
419,0.6060928106307983,0.6650232672691345
420,0.6031827926635742,0.662590742111206
421,0.6041048765182495,0.6604552865028381
422,0.6032450199127197,0.6568737030029297
423,0.597631573677063,0.6540635228157043
424,0.6018618941307068,0.6554151177406311
425,0.6013839840888977,0.6528048515319824
426,0.6051213145256042,0.6536259651184082
427,0.6051962375640869,0.6484273672103882
428,0.6036534309387207,0.6485772132873535
429,0.6021916270256042,0.6494439244270325
430,0.6071182489395142,0.653552234172821
431,0.6032171249389648,0.6486678123474121
432,0.6047178506851196,0.648428201675415
433,0.6047629117965698,0.6511998176574707
434,0.6092695593833923,0.6512308716773987
435,0.6110233664512634,0.6512448191642761
436,0.6118599772453308,0.6504023671150208
437,0.6133862137794495,0.6571994423866272
438,0.6170830130577087,0.6579360961914062
439,0.6176857948303223,0.6638261675834656
440,0.6166767477989197,0.6640430092811584
441,0.6205257177352905,0.6704537868499756
442,0.624143123626709,0.6714654564857483
443,0.6256853938102722,0.6763717532157898
444,0.6259056925773621,0.6822881698608398
445,0.6193700432777405,0.6839489340782166
446,0.6206074953079224,0.6887387633323669
447,0.6208343505859375,0.6944897174835205
448,0.6189976334571838,0.6916806697845459
449,0.6211956143379211,0.6964623928070068
450,0.6187301874160767,0.6957266330718994
451,0.6229360699653625,0.7012038230895996
452,0.6241410374641418,0.7005518674850464
453,0.6233802437782288,0.704566240310669
454,0.6214784979820251,0.7041420936584473
455,0.6212721467018127,0.7066934704780579
456,0.6199679970741272,0.707833468914032
457,0.6191846132278442,0.7076703906059265
458,0.6191343665122986,0.7074031233787537
459,0.6186760663986206,0.7070003151893616
460,0.6179419159889221,0.7067044377326965
461,0.615814208984375,0.7085945010185242
462,0.6148475408554077,0.7072576284408569
463,0.6141801476478577,0.703895628452301
464,0.6102509498596191,0.7029482126235962
465,0.6056860089302063,0.703559160232544
466,0.6032848358154297,0.6995748281478882
467,0.6014564037322998,0.6976711750030518
468,0.6005210876464844,0.6939359903335571
469,0.5928571224212646,0.689521312713623
470,0.5955458283424377,0.6883395314216614
471,0.5916703343391418,0.684166431427002
472,0.5896657109260559,0.6833526492118835
473,0.5914866924285889,0.6822224855422974
474,0.5889075994491577,0.6784550547599792
475,0.5887105464935303,0.6764464974403381
476,0.5865014791488647,0.6726664900779724
477,0.5862782001495361,0.6741971969604492
478,0.5876917839050293,0.6696584224700928
479,0.5883328914642334,0.6683191657066345
480,0.5898615121841431,0.6694709062576294
481,0.5883961915969849,0.6660674214363098
482,0.5917777419090271,0.6646261811256409
483,0.5906854271888733,0.6654703617095947
484,0.5927584171295166,0.6597929000854492
485,0.5943288207054138,0.6551522612571716
486,0.5934487581253052,0.660382091999054
487,0.5968267917633057,0.6563419103622437
488,0.5964871048927307,0.6521586179733276
489,0.598465621471405,0.6556466221809387
490,0.5986735224723816,0.6517276763916016
491,0.603980541229248,0.6520004272460938
492,0.6011202335357666,0.6513427495956421
493,0.6012320518493652,0.6531987190246582
494,0.6043805480003357,0.652000904083252
495,0.6035991907119751,0.6520006060600281
496,0.6008570790290833,0.6523512005805969
497,0.6017656326293945,0.6520708799362183
498,0.6009687185287476,0.6507987380027771
499,0.599213719367981,0.6551111936569214
500,0.5996472835540771,0.6537173390388489
501,0.5984328985214233,0.6528472304344177
502,0.5964692234992981,0.6501331925392151
503,0.5948604345321655,0.6530711054801941
504,0.5925424098968506,0.6492619514465332
505,0.5923768877983093,0.6507176756858826
506,0.5939448475837708,0.6485964059829712
507,0.5950307846069336,0.6478934288024902
508,0.5975033044815063,0.6475473642349243
509,0.5981622934341431,0.6495761871337891
510,0.5962768793106079,0.64945387840271
511,0.601578414440155,0.6522343754768372
512,0.6013200283050537,0.6551591753959656
513,0.6065065264701843,0.6543570160865784
514,0.6098080277442932,0.6561793088912964
515,0.613036036491394,0.6583201289176941
516,0.6133378148078918,0.6635441780090332
517,0.6146531105041504,0.670170783996582
518,0.6197970509529114,0.6688658595085144
519,0.6211814284324646,0.6790125966072083
520,0.622643232345581,0.6819947361946106
521,0.6256689429283142,0.685530424118042
522,0.6248864531517029,0.6905052661895752
523,0.6237921118736267,0.6913619041442871
524,0.626478910446167,0.6932579874992371
525,0.6265460252761841,0.6937098503112793
526,0.6260971426963806,0.698261559009552
527,0.62655109167099,0.6948018074035645
528,0.6251692175865173,0.6956924796104431
529,0.6221907138824463,0.6981556415557861
530,0.6180446147918701,0.6979253888130188
531,0.6166272163391113,0.6947533488273621
532,0.6135753989219666,0.6944870352745056
533,0.6150721311569214,0.6920229196548462
534,0.6147512793540955,0.6872734427452087
535,0.6107600331306458,0.6835950016975403
536,0.6124449968338013,0.6813198328018188
537,0.611914873123169,0.6798507571220398
538,0.611753523349762,0.6736630797386169
539,0.6117887496948242,0.6714857220649719
540,0.6130864024162292,0.6654278039932251
541,0.616132915019989,0.6637958288192749
542,0.6162591576576233,0.6574358940124512
543,0.6219296455383301,0.6520291566848755
544,0.6256188750267029,0.6504452228546143
545,0.6303644776344299,0.6478856801986694
546,0.6359427571296692,0.6442853808403015
547,0.6379671096801758,0.6403700113296509
548,0.6436333060264587,0.6375012397766113
549,0.6470991373062134,0.6359145641326904
550,0.6497842073440552,0.6316992044448853
551,0.6527106165885925,0.6297810077667236
552,0.6562650799751282,0.6299727559089661
553,0.6561647057533264,0.6222648620605469
554,0.6606390476226807,0.6193389892578125
555,0.662453830242157,0.6132346391677856
556,0.6653469800949097,0.6141836643218994
557,0.6658948063850403,0.6079251170158386
558,0.6717032194137573,0.6052783727645874
559,0.6715555787086487,0.6031542420387268
560,0.671899676322937,0.6000427603721619
561,0.6701129674911499,0.5970136523246765
562,0.6706530451774597,0.5932084918022156
563,0.6731277108192444,0.5889899134635925
564,0.6704661846160889,0.5846115946769714
565,0.6731970906257629,0.5818787217140198
566,0.6739547252655029,0.5775467753410339
567,0.6738902926445007,0.5761762857437134
568,0.6736943125724792,0.572955310344696
569,0.6730731725692749,0.5702977776527405
570,0.6757193803787231,0.5682908892631531
571,0.6767429709434509,0.5670969486236572
572,0.6765426993370056,0.563969075679779
573,0.6771925687789917,0.5642625093460083
574,0.6765326857566833,0.5623340010643005
575,0.6761144399642944,0.5642443895339966
576,0.6780836582183838,0.5614928007125854
577,0.6768430471420288,0.5624842047691345
578,0.6803153157234192,0.5615957975387573
579,0.6812647581100464,0.5605841875076294
580,0.6814789772033691,0.5606068968772888
581,0.6854762434959412,0.5626332759857178
582,0.6872683167457581,0.5595635175704956
583,0.6874147653579712,0.5627334117889404
584,0.6876611113548279,0.5670875906944275
585,0.6882374882698059,0.5671166181564331
586,0.6864821910858154,0.5643994808197021
587,0.6831085681915283,0.5648028254508972
588,0.6849239468574524,0.5671135783195496
589,0.6846132278442383,0.5665802955627441
590,0.6778178811073303,0.5671380162239075
591,0.6745051741600037,0.5667317509651184
592,0.6735524535179138,0.5640977621078491
593,0.67177814245224,0.5621668100357056
594,0.6671475172042847,0.5634123086929321
595,0.6681548953056335,0.5568119883537292
596,0.6693107485771179,0.5592153072357178
597,0.6656092405319214,0.5594388842582703
598,0.6650915145874023,0.5541184544563293
599,0.6671277284622192,0.5540317296981812
600,0.6691865921020508,0.5542988181114197
601,0.6713425517082214,0.5500444769859314
602,0.6743089556694031,0.550037145614624
603,0.6742197275161743,0.5529708862304688
604,0.6774694323539734,0.5486705303192139
605,0.678337574005127,0.5505831241607666
606,0.6772170662879944,0.5502704381942749
607,0.678593635559082,0.5510908961296082
608,0.6812477707862854,0.5478813052177429
609,0.6792778372764587,0.5465431213378906
610,0.6770381927490234,0.5460944175720215
611,0.6792565584182739,0.5437796115875244
612,0.6751670241355896,0.5384905338287354
613,0.6738873720169067,0.536745548248291
614,0.6690216660499573,0.5350443124771118
615,0.6659714579582214,0.533955991268158
616,0.6634657382965088,0.5287871360778809
617,0.6621298789978027,0.5289572477340698
618,0.6580437421798706,0.5225385427474976
619,0.657450258731842,0.5205155611038208
620,0.6508687734603882,0.5174573659896851
621,0.6492826342582703,0.5161354541778564
622,0.6464072465896606,0.514381468296051
623,0.6432987451553345,0.5101376175880432
624,0.6401035189628601,0.5080052018165588
625,0.6384891867637634,0.5060978531837463
626,0.6339403390884399,0.5025079250335693
627,0.6337041258811951,0.4999275505542755
628,0.6295005083084106,0.49957430362701416
629,0.6275679469108582,0.5009165406227112
630,0.6254611611366272,0.5000408291816711
631,0.6260035037994385,0.49958691000938416
632,0.6215616464614868,0.49718841910362244
633,0.6200604438781738,0.4996028244495392
634,0.6182279586791992,0.5002148151397705
635,0.6169860363006592,0.49954086542129517
636,0.6151875257492065,0.5015371441841125
637,0.6146853566169739,0.5034290552139282
638,0.6103207468986511,0.5098410248756409
639,0.6080080270767212,0.5068596601486206
640,0.6070976853370667,0.507087230682373
641,0.6025984883308411,0.508560061454773
642,0.5992888808250427,0.5136747360229492
643,0.5979130864143372,0.5144693851470947
644,0.5918864011764526,0.5158076286315918
645,0.5899432897567749,0.5159924030303955
646,0.5858706831932068,0.5152317881584167
647,0.5793480277061462,0.5161428451538086
648,0.5761111378669739,0.5163246393203735
649,0.5724320411682129,0.5165894031524658
650,0.5683034062385559,0.5159297585487366
651,0.5681779980659485,0.5166962742805481
652,0.5654708743095398,0.5151265859603882
653,0.5639620423316956,0.5147619843482971
654,0.5626006126403809,0.5151402950286865
655,0.5617293119430542,0.5129458904266357
656,0.5623773336410522,0.512160062789917
657,0.5605597496032715,0.509804368019104
658,0.5630965828895569,0.5110180377960205
659,0.5647829174995422,0.5079485177993774
660,0.5642349720001221,0.5076532959938049
661,0.5696062445640564,0.5071800947189331
662,0.5723214149475098,0.5084736943244934
663,0.5729649662971497,0.5084888339042664
664,0.5748208165168762,0.5080131888389587
665,0.5756423473358154,0.5099366307258606
666,0.5760880708694458,0.5120202898979187
667,0.5794247984886169,0.5095524191856384
668,0.5843550562858582,0.507104218006134
669,0.5823444128036499,0.5078079104423523
670,0.5859739780426025,0.5048777461051941
671,0.5879261493682861,0.5083979368209839
672,0.5900557041168213,0.5076462030410767
673,0.5897029042243958,0.5096836686134338
674,0.5915243625640869,0.5068376660346985
675,0.5937696695327759,0.5096356868743896
676,0.5942075252532959,0.5066880583763123
677,0.5948911905288696,0.5075348615646362
678,0.596139669418335,0.5045616626739502
679,0.5920624732971191,0.5083293318748474
680,0.5932382941246033,0.5116150975227356
681,0.5930628776550293,0.5115092992782593
682,0.5944035053253174,0.5086050629615784
683,0.5885208249092102,0.5107867121696472
684,0.5874348282814026,0.5089101791381836
685,0.5893088579177856,0.5101191401481628
686,0.5856117010116577,0.5093573927879333
687,0.5846890807151794,0.5134384036064148
688,0.5830260515213013,0.5088314414024353
689,0.5794493556022644,0.5119108557701111
690,0.5796929001808167,0.5122619271278381
691,0.5776360630989075,0.5083938837051392
692,0.5782925486564636,0.5121928453445435
693,0.57623291015625,0.5122516751289368
694,0.5756078362464905,0.5149721503257751
695,0.5720786452293396,0.5168735384941101
696,0.5730916261672974,0.5202727317810059
697,0.5683932900428772,0.5198277235031128
698,0.5669164061546326,0.5206496119499207
699,0.5682579874992371,0.5216211080551147
